#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:GTR1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:GTR1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:GTR1">
#                <taxonset id="TaxonSet.GTR1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:GTR1" name="distribution" x="@birthRate.t:GTR1">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:GTR1" name="distribution">
#            <parameter id="clockRate.c:GTR1" name="x">1.0E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Constraint_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="58" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.01" lower="2286.0" name="distr" upper="2795.0"/>
#        </distribution>
#        <distribution id="Constraint_2.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="80" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="31" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.02" lower="2549.0" name="distr" upper="3117.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@GTR1" id="treeLikelihood.GTR1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:GTR1">
#            <siteModel id="SiteModel.s:GTR1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GTR1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:GTR1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GTR1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="LewisMK.s:GTR1" spec="beast.evolution.substitutionmodel.LewisMK" stateNumber="2"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GTR1" id="StrictClock.c:GTR1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	monophyletic(Constraint_1)	logP(mrca(Constraint_1))	mrcatime(Constraint_1)	clockRate	monophyletic(Constraint_2)	logP(mrca(Constraint_2))	mrcatime(Constraint_2)	
2300000	-79811.31613029918	-79088.87213136992	-722.443998929261	-79088.87213136992	7648.742805757725	-667.7699387462527	5.003780719443139E-4	1.0	1	-6.2324480165505225	2581.179920266359	1.0757712489710793E-4	1	-6.342121418721152	2626.3172152359643	
2310000	-79808.81396882037	-79088.95491125775	-719.8590575626122	-79088.95491125775	7375.202947746248	-665.7094489556345	5.521613345848037E-4	1.0	1	-6.2324480165505225	2621.8610798488635	1.0923807694342083E-4	1	-6.342121418721152	2804.3764911176686	
2320000	-79800.68578919511	-79084.43626259653	-716.2495265985768	-79084.43626259653	7407.953460320353	-662.7090121796979	6.00500473687613E-4	1.0	1	-6.2324480165505225	2361.057878262961	1.1411467022150765E-4	1	-6.342121418721152	2594.8824107738114	
2330000	-79800.51153579963	-79091.26920902566	-709.2423267739664	-79091.26920902566	6579.135580911898	-656.696675813404	6.844487558424743E-4	1.0	1	-6.2324480165505225	2305.1460142937694	1.2344263826223067E-4	1	-6.342121418721152	2733.3780726335212	
2340000	-79794.25259574226	-79093.20162626934	-701.0509694729224	-79093.20162626934	5987.466092515837	-649.7797913873188	8.350931456977897E-4	1.0	1	-6.2324480165505225	2294.4109095117747	1.3375087087795262E-4	1	-6.342121418721152	2557.5976093630343	
2350000	-79807.64769068884	-79086.90968803877	-720.7380026500832	-79086.90968803877	7451.892972054984	-667.6467425425026	7.16736043932045E-4	1.0	1	-6.2324480165505225	2466.5161959355028	1.076870285334693E-4	1	-6.342121418721152	2871.7097620770637	
2360000	-79808.30268437999	-79088.48939302683	-719.8132913531591	-79088.48939302683	7123.296117072098	-666.1713914566049	6.287038439359641E-4	1.0	1	-6.2324480165505225	2355.414046827374	1.0798120234965488E-4	1	-6.342121418721152	2945.8365563821962	
2370000	-79799.81293474889	-79085.1836434953	-714.629291253593	-79085.1836434953	7443.771714189977	-661.5002616380928	6.477584242603806E-4	1.0	1	-6.2324480165505225	2364.5373978469424	1.1582395907551514E-4	1	-6.342121418721152	2786.011690588143	
2380000	-79808.95368891963	-79091.16538670093	-717.7883022187033	-79091.16538670093	7583.0828931336355	-664.1888046273623	6.109347660971517E-4	1.0	1	-6.2324480165505225	2552.898321250486	1.1133758912668707E-4	1	-6.342121418721152	2677.4809401117163	
2390000	-79788.69427781251	-79079.43145828336	-709.2628195291431	-79079.43145828336	7047.478856757555	-657.1629034580473	7.642257415519761E-4	1.0	1	-6.2324480165505225	2315.4179435020546	1.2287609316858993E-4	1	-6.342121418721152	2556.4043290865106	
2400000	-79809.93955671153	-79095.47855107492	-714.4610056366122	-79095.47855107492	6946.692736010358	-660.913670058223	5.835328187088171E-4	1.0	1	-6.2324480165505225	2548.5443757008843	1.1664116208145824E-4	1	-6.342121418721152	2624.527965122125	
2410000	-79804.03994435744	-79083.78856719703	-720.2513771604148	-79083.78856719703	7113.6540317169	-666.0919715754529	5.544502613946263E-4	1.0	1	-6.2324480165505225	2491.340334154264	1.0867807915701069E-4	1	-6.342121418721152	2743.629259816888	
2420000	-79812.60328683448	-79092.4568902068	-720.1463966276798	-79092.4568902068	7341.0019165446565	-666.4790705149669	6.144702463264642E-4	1.0	1	-6.2324480165505225	2545.051744563717	1.0945968430036383E-4	1	-6.342121418721152	2736.4860483333473	
2430000	-79799.47692886813	-79087.5358110618	-711.9411178063322	-79087.5358110618	6526.410320520308	-660.4110495540951	8.899580489525029E-4	1.0	1	-6.2324480165505225	2389.661415877219	1.2135227835396463E-4	1	-6.342121418721152	2564.331757476734	
2440000	-79821.20403766714	-79100.35178389061	-720.852253776521	-79100.35178389061	7402.217955593654	-667.1046838216246	6.269316289964663E-4	1.0	1	-6.2324480165505225	2693.147688347013	1.061606476656219E-4	1	-6.342121418721152	2694.923111907449	
2450000	-79803.4943744412	-79081.56826090888	-721.926113532311	-79081.56826090888	7456.253169217404	-668.8037638147372	7.115400978476606E-4	1.0	1	-6.2324480165505225	2533.999259926165	1.0768752282436608E-4	1	-6.342121418721152	2831.172707692321	
2460000	-79807.88930177478	-79086.325087717	-721.5642140577712	-79086.325087717	7873.993184030664	-667.9503990869424	6.391372785843617E-4	1.0	1	-6.2324480165505225	2571.0926222825374	1.071275889954254E-4	1	-6.342121418721152	2807.395747633916	
2470000	-79800.88347363796	-79090.34744800613	-710.5360256318374	-79090.34744800613	7081.680064793366	-657.2838551025476	5.841587247704492E-4	1.0	1	-6.2324480165505225	2323.0325570823807	1.230634109223455E-4	1	-6.342121418721152	2643.1597518690855	
2480000	-79819.56194779657	-79097.9482034653	-721.6137443312548	-79097.9482034653	7495.244066987234	-667.4475586273549	5.677622967432985E-4	1.0	1	-6.2324480165505225	2381.611324073105	1.064844383281843E-4	1	-6.342121418721152	3098.3998078438062	
2490000	-79806.26680069252	-79085.42319383318	-720.8436068593415	-79085.42319383318	8036.985176381453	-667.1382486136636	6.135578842635347E-4	1.0	1	-6.2324480165505225	2388.694776816171	1.0883145935321367E-4	1	-6.342121418721152	2732.393729955527	
2500000	-79814.35309225625	-79095.63460572717	-718.7184865290789	-79095.63460572717	7467.396035507248	-664.5886136954492	5.36071860546945E-4	1.0	1	-6.2324480165505225	2520.171771652604	1.123031892402832E-4	1	-6.342121418721152	2863.175159592653	
2510000	-79818.1313607781	-79100.0317756605	-718.0995851176029	-79100.0317756605	7468.667439591592	-665.3012031255314	7.23931106478828E-4	1.0	1	-6.2324480165505225	2489.0612766318245	1.1272498842756418E-4	1	-6.342121418721152	2773.993144117353	
2520000	-79797.9940212594	-79084.8921037304	-713.1019175290015	-79084.8921037304	6599.639660452847	-659.8627065915257	6.235725318666646E-4	1.0	1	-6.2324480165505225	2385.4113059040774	1.1700984336103291E-4	1	-6.342121418721152	2671.38892776462	
2530000	-79795.61720475828	-79076.15486189451	-719.4623428637776	-79076.15486189451	7457.457859041029	-665.0910075257077	5.139639255622558E-4	1.0	1	-6.2324480165505225	2515.419312935314	1.1121777121135051E-4	1	-6.342121418721152	2780.136661428385	
2540000	-79812.81028110618	-79093.81508934151	-718.9951917646737	-79093.81508934151	7149.568457781274	-665.8601071333799	6.826259417862189E-4	1.0	1	-6.2324480165505225	2735.1262032835084	1.1098720801129632E-4	1	-6.342121418721152	2926.35979824572	
2550000	-79807.85324407298	-79090.95660378621	-716.8966402867679	-79090.95660378621	7246.685808593082	-663.3080438361065	6.015432547980008E-4	1.0	1	-6.2324480165505225	2308.2005003883573	1.1295519420852496E-4	1	-6.342121418721152	2866.103989915651	
2560000	-79802.27533375463	-79083.94656779137	-718.3287659632582	-79083.94656779137	6953.972252517517	-664.8574554427045	6.335770355760453E-4	1.0	1	-6.2324480165505225	2733.9041024158555	1.1071521206640105E-4	1	-6.342121418721152	2809.21822652844	
2570000	-79803.8774912591	-79086.56220595431	-717.315285304796	-79086.56220595431	7301.056303918377	-664.7524891019171	7.688791265978917E-4	1.0	1	-6.2324480165505225	2383.1797815444816	1.1230597636853081E-4	1	-6.342121418721152	2610.2613194629475	
2580000	-79825.63597525415	-79097.97628976838	-727.6596854857693	-79097.97628976838	7677.779672956446	-674.0034773963179	6.89190047128151E-4	1.0	1	-6.2324480165505225	2725.376052267984	1.002022533471411E-4	1	-6.342121418721152	3081.9811971381496	
2590000	-79809.87308384448	-79092.6707614593	-717.2023223851746	-79092.6707614593	7785.973355475514	-663.9045978244519	6.56873227315735E-4	1.0	1	-6.2324480165505225	2363.550951995616	1.1105621874004943E-4	1	-6.342121418721152	2660.3536108721137	
2600000	-79802.82208475072	-79087.76928199948	-715.0528027512321	-79087.76928199948	6823.371953524721	-662.1667085599178	6.967192214296684E-4	1.0	1	-6.2324480165505225	2412.8015132045593	1.1431258412633366E-4	1	-6.342121418721152	2595.8930176156496	
2610000	-79815.12726343518	-79095.58281496783	-719.5444484673462	-79095.58281496783	6997.84229132906	-666.4970455878681	7.12196172962641E-4	1.0	1	-6.2324480165505225	2515.915416703683	1.0909110311843536E-4	1	-6.342121418721152	2638.20037310087	
2620000	-79795.79057417598	-79083.87508466507	-711.9154895109044	-79083.87508466507	7103.553908276414	-659.6795910219861	7.626320101926887E-4	1.0	1	-6.2324480165505225	2435.103151926877	1.2002212103294121E-4	1	-6.342121418721152	2653.5734331743956	
2630000	-79811.45983950853	-79099.69865182495	-711.7611876835805	-79099.69865182495	6691.162163044156	-658.1844330263517	5.396656105202182E-4	1.0	1	-6.2324480165505225	2509.4003296443516	1.2366656985066086E-4	1	-6.342121418721152	2616.4782638848615	
2640000	-79811.93872727604	-79096.47081050153	-715.4679167745069	-79096.47081050153	7317.235001400948	-662.5520723582715	6.892227673977841E-4	1.0	1	-6.2324480165505225	2481.217405995567	1.14663958935688E-4	1	-6.342121418721152	2749.2694578551937	
2650000	-79802.78468210385	-79089.61289587276	-713.1717862310932	-79089.61289587276	6947.052819649781	-660.658887634557	7.405784575503155E-4	1.0	1	-6.2324480165505225	2407.356784728489	1.1669693376257701E-4	1	-6.342121418721152	2611.716722541387	
2660000	-79814.2257525052	-79093.00200437696	-721.2237481282426	-79093.00200437696	7779.188180940156	-668.2004979932152	7.190620994193023E-4	1.0	1	-6.2324480165505225	2476.16531882241	1.0875589882530658E-4	1	-6.342121418721152	2779.4002760727644	
2670000	-79820.5351038997	-79100.05844116783	-720.4766627318737	-79100.05844116783	7294.519855373488	-667.5021267711219	7.253576268710498E-4	1.0	1	-6.2324480165505225	2315.135186657671	1.0898433248393261E-4	1	-6.342121418721152	2758.8028531637706	
2680000	-79817.93685761017	-79096.26000118842	-721.6768564217488	-79096.26000118842	8815.630587438636	-668.947996784228	7.585806687948868E-4	1.0	1	-6.2324480165505225	2403.084556355704	1.1008937696386409E-4	1	-6.342121418721152	2570.252386709338	
2690000	-79815.41536913854	-79092.45633375758	-722.9590353809592	-79092.45633375758	8367.78524922685	-669.5144497242619	6.735978905451646E-4	1.0	1	-6.2324480165505225	2511.242095243316	1.0599890741456085E-4	1	-6.342121418721152	2758.1241328810033	
2700000	-79807.68691922925	-79088.9876838215	-718.6992354077468	-79088.9876838215	7255.36360602948	-664.7283906469936	5.56710660676384E-4	1.0	1	-6.2324480165505225	2530.8505761506403	1.1211820781491874E-4	1	-6.342121418721152	2727.7798417974286	
2710000	-79805.16740915368	-79088.10662200698	-717.0607871467049	-79088.10662200698	7042.770717458113	-663.2183293167897	5.596485537640749E-4	1.0	1	-6.2324480165505225	2469.0873054347953	1.1429812240926843E-4	1	-6.342121418721152	3002.843758828485	
2720000	-79802.05474717356	-79089.61905131077	-712.4356958627939	-79089.61905131077	7426.286371858683	-659.8797285553287	7.060255464982568E-4	1.0	1	-6.2324480165505225	2491.503415221939	1.2020855949472527E-4	1	-6.342121418721152	2697.1748028718807	
2730000	-79803.06280477735	-79092.17050505184	-710.8922997255142	-79092.17050505184	6717.735549471758	-657.4964010243676	5.821886203862414E-4	1.0	1	-6.2324480165505225	2339.2600408938324	1.201668802927962E-4	1	-6.342121418721152	2563.215115694278	
2740000	-79810.78317645464	-79093.34551149349	-717.4376649611562	-79093.34551149349	7555.975683089781	-664.192660992046	6.656549214932121E-4	1.0	1	-6.2324480165505225	2313.1773154061257	1.1096026986553577E-4	1	-6.342121418721152	2947.628009947499	
2750000	-79812.36147841012	-79087.82163019381	-724.5398482163105	-79087.82163019381	8582.706921007757	-670.2369732167654	5.58613434399623E-4	1.0	1	-6.2324480165505225	2526.2375103887566	1.0523778912952282E-4	1	-6.342121418721152	3032.3594507590983	
2760000	-79807.7494251724	-79094.02398269146	-713.7254424809416	-79094.02398269146	7359.790295171751	-660.8404276319482	6.789324824287809E-4	1.0	1	-6.2324480165505225	2456.6694493687423	1.1669571901084222E-4	1	-6.342121418721152	2800.616235944497	
2770000	-79802.90961516341	-79076.60180064412	-726.307814519296	-79076.60180064412	8371.528980813617	-671.9101017267916	5.771247980437366E-4	1.0	1	-6.2324480165505225	2618.6214716365325	1.0077452709445021E-4	1	-6.342121418721152	3059.8877923441596	
2780000	-79824.60669100979	-79103.99989110336	-720.6067999064314	-79103.99989110336	7869.431549656768	-666.5585666379126	5.788983641917604E-4	1.0	1	-6.2324480165505225	2597.7768625778967	1.0710967592639972E-4	1	-6.342121418721152	2605.1780089608155	
2790000	-79824.36294749945	-79099.88559059483	-724.477356904621	-79099.88559059483	7880.186184839057	-670.5125274583036	6.126707533750628E-4	1.0	1	-6.2324480165505225	2327.467442247597	1.0393173967717282E-4	1	-6.342121418721152	2915.949674889497	
2800000	-79806.87864012244	-79095.4698251825	-711.4088149399352	-79095.4698251825	6685.283107181642	-658.8509387086315	7.114550301764591E-4	1.0	1	-6.2324480165505225	2328.5251335323296	1.1944110207302352E-4	1	-6.342121418721152	2714.9031698095305	
2810000	-79829.06050309606	-79101.86886206371	-727.1916410323466	-79101.86886206371	8057.25649006492	-672.3932578795207	5.238500810540575E-4	1.0	1	-6.2324480165505225	2549.545409374565	1.0131780483540372E-4	1	-6.342121418721152	2799.8908199880593	
2820000	-79807.14841511767	-79084.96666290052	-722.1817522171518	-79084.96666290052	7790.514704028117	-668.666374031019	6.597133719740005E-4	1.0	1	-6.2324480165505225	2517.247091857473	1.0636973469491006E-4	1	-6.342121418721152	2930.8556074279727	
2830000	-79808.76717388265	-79093.06913810207	-715.6980357805784	-79093.06913810207	7185.868331915467	-662.8871433072665	7.112882440388593E-4	1.0	1	-6.2324480165505225	2485.530307562133	1.1402996737813838E-4	1	-6.342121418721152	2592.366366015544	
2840000	-79798.55977545779	-79085.37773565052	-713.1820398072713	-79085.37773565052	7181.72802048823	-659.9713558481583	6.295439349505271E-4	1.0	1	-6.2324480165505225	2377.2529398307815	1.1672969328005045E-4	1	-6.342121418721152	2585.0884853213656	
2850000	-79810.228687906	-79095.73844472037	-714.4902431856334	-79095.73844472037	6680.587046740301	-661.2984812110809	6.525337654210374E-4	1.0	1	-6.2324480165505225	2661.6003410409053	1.1382979055189364E-4	0	-6.342121418721152	2567.636554690414	
2860000	-79816.82909640473	-79104.04781025236	-712.7812861523662	-79104.04781025236	7165.356256284763	-659.8478465533897	6.580983373491452E-4	1.0	1	-6.2324480165505225	2516.2464084642675	1.1856232290605131E-4	1	-6.342121418721152	2658.940414232592	
2870000	-79800.25016906651	-79083.88849695011	-716.3616721163938	-79083.88849695011	7140.751163481105	-662.4904976539956	5.46923347238464E-4	1.0	1	-6.2324480165505225	2375.393193840064	1.1584939778045444E-4	1	-6.342121418721152	2780.1378139119283	
2880000	-79802.91775700248	-79088.56382837397	-714.353928628508	-79088.56382837397	7016.561521416572	-661.7917618232328	7.291403698213557E-4	1.0	1	-6.2324480165505225	2462.099553124251	1.1706277510127902E-4	1	-6.342121418721152	2764.8650590173097	
2890000	-79802.3319701994	-79083.42934520394	-718.9026249954576	-79083.42934520394	7257.524182078676	-665.8771660579733	7.051954570509977E-4	1.0	1	-6.2324480165505225	2421.717077215482	1.1037853625640824E-4	1	-6.342121418721152	2702.126309069142	
2900000	-79813.10193588588	-79095.39093593105	-717.7109999548295	-79095.39093593105	7087.663255410105	-664.407144240542	6.59700945513828E-4	1.0	1	-6.2324480165505225	2523.3094404752705	1.1055527325909326E-4	1	-6.342121418721152	2769.9758263234157	
2910000	-79802.00863584805	-79083.50164175485	-718.5069940932001	-79083.50164175485	7458.740711504535	-664.6906473222422	5.919408130537344E-4	1.0	1	-6.2324480165505225	2365.995037472683	1.0975514089761875E-4	1	-6.342121418721152	2750.3971321596487	
2920000	-79799.1929275507	-79094.2874474227	-704.9054801279968	-79094.2874474227	6400.863587481945	-652.2229299405963	6.184251854269301E-4	1.0	1	-6.2324480165505225	2377.426932746633	1.3059049064099317E-4	1	-6.342121418721152	2551.1113946349537	
2930000	-79812.25317725114	-79094.40742545338	-717.8457517977594	-79094.40742545338	7280.713935041793	-664.7422961926645	6.882644685153256E-4	1.0	1	-6.2324480165505225	2452.9986927299065	1.1091080689018575E-4	1	-6.342121418721152	2744.708078179302	
2940000	-79808.74154420206	-79095.90694539653	-712.8345988055264	-79095.90694539653	6565.292310783362	-660.5781156537251	7.719557519298155E-4	1.0	1	-6.2324480165505225	2381.936358202479	1.1843904628127515E-4	1	-6.342121418721152	2690.6727958837805	
2950000	-79805.5473256081	-79084.2042791882	-721.3430464199099	-79084.2042791882	8263.867530121554	-667.0747078236429	5.352486284192316E-4	1.0	1	-6.2324480165505225	2476.2069819760077	1.0963243555391642E-4	1	-6.342121418721152	2912.850242619016	
2960000	-79812.71927599022	-79096.37925273714	-716.3400232530835	-79096.37925273714	7208.338345541646	-663.3006486359035	6.712783572889641E-4	1.0	1	-6.2324480165505225	2645.2151822676037	1.1445592142897392E-4	1	-6.342121418721152	2583.011094610462	
2970000	-79817.37852383488	-79095.56421478462	-721.8143090502601	-79095.56421478462	6932.365069599406	-669.6882546339984	8.757657304459261E-4	1.0	1	-6.2324480165505225	2456.5713255501723	1.1010246881177858E-4	1	-6.342121418721152	2941.889302424687	
2980000	-79810.80227032356	-79092.83665289223	-717.965617431324	-79092.83665289223	6987.91083338151	-664.8447337724523	6.883319227024383E-4	1.0	1	-6.2324480165505225	2497.070483964832	1.105494370233954E-4	1	-6.342121418721152	2913.9006853817095	
2990000	-79808.71597023595	-79089.18684297435	-719.5291272616026	-79089.18684297435	7257.7322800619595	-665.4194022172603	5.546001645098137E-4	1.0	1	-6.2324480165505225	2622.5787834461075	1.0964406445006174E-4	1	-6.342121418721152	2730.649964536315	
3000000	-79819.08507447632	-79097.87500437484	-721.2100701014685	-79097.87500437484	7805.641966565208	-667.0716765513891	5.498889246878901E-4	1.0	1	-6.2324480165505225	2492.979791209372	1.0982881817073303E-4	1	-6.342121418721152	2822.8066326227054	
3010000	-79810.17947237489	-79084.75576726483	-725.4237051100579	-79084.75576726483	8202.594907855226	-670.3388891496155	4.7716589723609265E-4	1.0	1	-6.2324480165505225	2514.0231175971408	1.0380878131755373E-4	1	-6.342121418721152	2764.973081690658	
3020000	-79813.16766410758	-79096.59210859856	-716.5755555090205	-79096.59210859856	7360.550222745654	-663.6150965614772	6.941821458006987E-4	1.0	1	-6.2324480165505225	2446.1321466080444	1.130884785821108E-4	1	-6.342121418721152	2712.2571797995483	
3030000	-79807.35250269971	-79091.10488284896	-716.2476198507466	-79091.10488284896	7072.204191613104	-662.6925061913365	6.04693335235752E-4	1.0	1	-6.2324480165505225	2375.219204613283	1.1317448691728103E-4	1	-6.342121418721152	2700.595237804681	
3040000	-79820.95778017431	-79099.73993834936	-721.2178418249554	-79099.73993834936	7728.012256498967	-667.3097316169483	6.00355893951815E-4	1.0	1	-6.2324480165505225	2737.0350393767917	1.0672055965115008E-4	1	-6.342121418721152	2813.841410199675	
3050000	-79800.75845147451	-79085.61111749931	-715.147333975197	-79085.61111749931	7362.671588852885	-662.190554045904	6.77901418126357E-4	1.0	1	-6.2324480165505225	2292.0386446364905	1.1530500793690392E-4	1	-6.342121418721152	2660.0310370804204	
3060000	-79822.23202041465	-79096.2845588213	-725.9474615933511	-79096.2845588213	8580.961409911646	-670.9554110996219	4.982453419492429E-4	1.0	1	-6.2324480165505225	2700.7828824704657	1.0189493944722967E-4	1	-6.342121418721152	3037.746478567832	
3070000	-79816.25275372204	-79098.53066001339	-717.7220937086489	-79098.53066001339	7084.592861229544	-664.13987485196	6.162694954255737E-4	1.0	1	-6.2324480165505225	2506.103447597999	1.1091590357634678E-4	1	-6.342121418721152	2698.40214742512	
3080000	-79811.6671403675	-79103.18637524084	-708.4807651266595	-79103.18637524084	6646.123485232474	-655.9083319632359	6.718335363129834E-4	1.0	1	-6.2324480165505225	2320.1580788192005	1.2466992301627774E-4	1	-6.342121418721152	2583.059414576307	
3090000	-79802.0904205589	-79079.60258939712	-722.4878311617732	-79079.60258939712	7720.3958149387145	-668.8441388096763	6.477255270070521E-4	1.0	1	-6.2324480165505225	2643.892311210748	1.0542875157522384E-4	1	-6.342121418721152	3019.7066529604335	
3100000	-79806.0248611599	-79088.14166729867	-717.8831938612216	-79088.14166729867	7712.956412314157	-664.624181560503	6.580165920521146E-4	1.0	1	-6.2324480165505225	2622.143754526992	1.1169163244547537E-4	1	-6.342121418721152	2573.0059813150483	
3110000	-79805.86082679823	-79084.69839323827	-721.1624335599612	-79084.69839323827	7287.378319007715	-667.6466258070093	6.588935793011035E-4	1.0	1	-6.2324480165505225	2681.3266505543543	1.0646562878002702E-4	1	-6.342121418721152	3093.270529620782	
3120000	-79804.82729275298	-79081.27067616841	-723.5566165845617	-79081.27067616841	8130.44469897059	-669.1568621843456	5.628132050686136E-4	1.0	1	-6.2324480165505225	2621.319315527571	1.027824047075885E-4	1	-6.342121418721152	2942.6281376836546	
3130000	-79816.14295292737	-79099.97896570778	-716.1639872195921	-79099.97896570778	7402.929501320933	-663.7178460942243	7.726033611523107E-4	1.0	1	-6.2324480165505225	2395.390327119411	1.1430476108993756E-4	1	-6.342121418721152	2584.6970241776316	
3140000	-79817.02862677234	-79091.34559222964	-725.6830345427026	-79091.34559222964	9165.623452133188	-671.4446324940042	5.822988837727798E-4	1.0	1	-6.2324480165505225	2533.0018227455657	1.0298723975235852E-4	1	-6.342121418721152	3115.3812781646884	
3150000	-79824.60014335552	-79095.23782381335	-729.362319542166	-79095.23782381335	8495.231229116418	-674.505265726018	5.334953143131223E-4	1.0	1	-6.2324480165505225	2675.690216712212	9.878329916990369E-5	1	-6.342121418721152	3108.9352058267186	
3160000	-79796.70079545109	-79086.60802255725	-710.0927728938361	-79086.60802255725	6733.948362802779	-657.232401472943	6.469247819535507E-4	1.0	1	-6.2324480165505225	2372.816067966018	1.2183030564616272E-4	1	-6.342121418721152	2667.4951517190143	
3170000	-79798.93263033516	-79085.03143454275	-713.9011957924117	-79085.03143454275	7270.353236453843	-660.6839859094257	6.342571885585302E-4	1.0	1	-6.2324480165505225	2454.533732883352	1.158953587764093E-4	1	-6.342121418721152	2554.8281327507707	
3180000	-79806.15318211865	-79087.42092727417	-718.7322548444832	-79087.42092727417	7948.637756840479	-664.7140472450502	5.615252534033777E-4	1.0	1	-6.2324480165505225	2407.86231629957	1.1037748062758106E-4	1	-6.342121418721152	2720.815098237507	
3190000	-79803.65311649711	-79091.77678721434	-711.8763292827676	-79091.77678721434	7007.3011224419115	-660.1445645228863	8.503307183645988E-4	1.0	1	-6.2324480165505225	2312.1729148477857	1.2106868014059742E-4	1	-6.342121418721152	2629.0931148005825	
3200000	-79818.70174369488	-79096.06646770818	-722.6352759867005	-79096.06646770818	8009.472845460029	-668.924017572573	6.36778683389865E-4	1.0	1	-6.2324480165505225	2762.0810287841673	1.055530885557551E-4	1	-6.342121418721152	2870.6528245831178	
3210000	-79815.25297269889	-79096.0202151076	-719.2327575912981	-79096.0202151076	7017.510247101	-664.9498219174786	5.368829379420669E-4	1.0	1	-6.2324480165505225	2354.9135933777497	1.0906956476876171E-4	1	-6.342121418721152	2715.1102873603427	
3220000	-79813.10106488795	-79096.16051126571	-716.9405536222267	-79096.16051126571	6990.752160722399	-663.7893484831621	6.68614034274097E-4	1.0	1	-6.2324480165505225	2319.886875621627	1.1248645255628304E-4	1	-6.342121418721152	2924.2774416013362	
3230000	-79808.40000824971	-79088.64010912525	-719.7598991244535	-79088.64010912525	7682.96414841909	-666.7144306816557	7.114514977100934E-4	1.0	1	-6.2324480165505225	2337.771456000113	1.0921882439493875E-4	1	-6.342121418721152	2801.9059235485556	
3240000	-79806.27705638952	-79089.56513474055	-716.7119216489617	-79089.56513474055	7219.769362625585	-662.994950873093	5.790377586339377E-4	1.0	1	-6.2324480165505225	2384.7581792497026	1.1377287913137023E-4	1	-6.342121418721152	2716.6698527006656	
3250000	-79810.20284426327	-79092.72340522276	-717.4794390405096	-79092.72340522276	7097.205728468864	-664.2478336267603	6.673298792022208E-4	1.0	1	-6.2324480165505225	2532.630022319954	1.110118342966734E-4	1	-6.342121418721152	2626.9819358447394	
3260000	-79801.3760299306	-79086.65201007352	-714.7240198570861	-79086.65201007352	6970.951710304772	-662.357422876531	7.665950546276161E-4	1.0	1	-6.2324480165505225	2516.545862488306	1.1669335631861348E-4	1	-6.342121418721152	2621.000198071698	
3270000	-79815.46068564245	-79095.8734477362	-719.5872379062496	-79095.8734477362	7538.034253796214	-665.4690679350846	5.640984429433434E-4	1.0	1	-6.2324480165505225	2502.3375019005366	1.0798189482670767E-4	1	-6.342121418721152	2733.152533516758	
