#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:GTR1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:GTR1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:GTR1">
#                <taxonset id="TaxonSet.GTR1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:GTR1" name="distribution" x="@birthRate.t:GTR1">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:GTR1" name="distribution">
#            <parameter id="clockRate.c:GTR1" name="x">1.0E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Constraint_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="38" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="51" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="65" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="68" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.01" lower="2392.0" name="distr" upper="2925.0"/>
#        </distribution>
#        <distribution id="Constraint_2.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="40" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="32" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="73" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="41" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.02" lower="2761.0" name="distr" upper="3375.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@GTR1" id="treeLikelihood.GTR1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:GTR1">
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:GTR1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GTR1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:GTR1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GTR1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion">
#                    <parameter id="bcov_alpha.s:GTR1" lower="1.0E-4" name="alpha" upper="1.0">0.5</parameter>
#                    <parameter id="bcov_s.s:GTR1" lower="1.0E-4" name="switchRate" upper="Infinity">0.5</parameter>
#                    <parameter dimension="2" id="frequencies.s:GTR1" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" id="hiddenfrequencies.s:GTR1" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@GTR1" estimate="false" id="dummyfrequencies.s:GTR1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GTR1" id="StrictClock.c:GTR1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	monophyletic(Constraint_1)	logP(mrca(Constraint_1))	mrcatime(Constraint_1)	clockRate	monophyletic(Constraint_2)	logP(mrca(Constraint_2))	mrcatime(Constraint_2)	
5660000	-28761.787988968677	-28009.82581423414	-751.9621747345376	-28009.82581423414	6968.674736842475	-684.0203780684835	4.6933395175342965E-4	1.0	1	-6.278521424165844	2603.5037508294054	1.3332165565338849E-5	0	-6.419994928147142	3067.3730757453877	
5680000	-28754.7663365278	-28007.924367825748	-746.8419687020523	-28007.924367825748	6242.078372371668	-681.7053545576368	7.415348766256199E-4	1.0	1	-6.278521424165844	2470.5114217704113	1.4985002252359094E-5	0	-6.419994928147142	2815.1801061072374	
5700000	-28763.364759375352	-28014.46662877872	-748.8981305966325	-28014.46662877872	6571.551238037798	-681.155006046496	4.594561156603611E-4	1.0	1	-6.278521424165844	2438.2077249920626	1.3923373577722131E-5	0	-6.419994928147142	2862.698374339063	
5720000	-28758.549959175212	-28016.166093695745	-742.3838654794665	-28016.166093695745	5843.835602299644	-675.1584384546796	4.898636006995539E-4	1.0	1	-6.278521424165844	2473.2317252726616	1.4396756010290692E-5	1	-6.419994928147142	2766.685268483435	
5740000	-28763.75000650382	-28014.189266802932	-749.5607397008857	-28014.189266802932	6855.507885994915	-682.6119553785245	5.559206952472453E-4	1.0	1	-6.278521424165844	2409.2041414365735	1.3795278925214257E-5	0	-6.419994928147142	3032.090500749653	
5760000	-28764.86216889016	-28006.28062419561	-758.5815446945478	-28006.28062419561	7564.318007830764	-690.1160961231794	4.698705324140526E-4	1.0	1	-6.278521424165844	2771.003572395556	1.2341453385587133E-5	1	-6.419994928147142	3102.97388979478	
5780000	-28754.009141173665	-27999.367232786957	-754.6419083867094	-27999.367232786957	6890.795126490597	-687.3112299620634	5.619491887299428E-4	1.0	1	-6.278521424165844	2573.364403799681	1.2953191885682817E-5	1	-6.419994928147142	2897.0051450579203	
5800000	-28762.779838566723	-28001.24236652914	-761.5374720375835	-28001.24236652914	7636.609772710251	-693.592003533319	5.494709023589276E-4	1.0	1	-6.278521424165844	2854.7997285380993	1.2016970427351153E-5	0	-6.419994928147142	3336.1279900389527	
5820000	-28753.02287466583	-28004.63862320225	-748.3842514635782	-28004.63862320225	6463.363784343174	-680.7539566442222	4.7304239686494153E-4	1.0	1	-6.278521424165844	2481.9298267868685	1.3882985145414655E-5	0	-6.419994928147142	2938.612017897363	
5840000	-28763.044764432158	-28026.599582365965	-736.4451820661939	-28026.599582365965	5526.070207606795	-670.6686271359206	5.96679281683174E-4	1.0	1	-6.278521424165844	2463.0355429440983	1.5666136772445846E-5	0	-6.419994928147142	2777.77659646445	
5860000	-28770.88137613498	-28011.3757469114	-759.5056292235805	-28011.3757469114	7302.726585889892	-690.8992772192265	4.6794393965982387E-4	1.0	1	-6.278521424165844	2507.3827892149952	1.21241158734204E-5	1	-6.419994928147142	3164.645868549481	
5880000	-28758.752162509372	-28005.669069436557	-753.0830930728139	-28005.669069436557	6696.498587623153	-685.5842958719574	5.339260523784694E-4	1.0	1	-6.278521424165844	2430.0314072351907	1.3066023033518804E-5	1	-6.419994928147142	2811.775800440408	
5900000	-28753.89252503858	-28006.75191217985	-747.1406128587281	-28006.75191217985	6631.603660285665	-679.509815288862	4.455552729619376E-4	1.0	1	-6.278521424165844	2446.6409153763084	1.445171144477302E-5	0	-6.419994928147142	2984.723123552765	
5920000	-28770.789636336394	-28011.755665107732	-759.033971228661	-28011.755665107732	7670.767501158637	-690.9064032051162	4.946829902590395E-4	1.0	1	-6.278521424165844	2852.583021096527	1.2531335397768417E-5	0	-6.419994928147142	3231.3882555321816	
5940000	-28770.57096589032	-28015.19679855152	-755.3741673388046	-28015.19679855152	7112.717037534667	-687.2029707218335	4.8103652941911375E-4	1.0	1	-6.278521424165844	2567.632671508635	1.2683549097340315E-5	0	-6.419994928147142	3237.347618577044	
5960000	-28754.029957621526	-28008.943142496857	-745.0868151246698	-28008.943142496857	6387.006937850063	-677.9884948696737	4.881295569315578E-4	1.0	1	-6.278521424165844	2478.842944864862	1.4704451157058425E-5	1	-6.419994928147142	2833.9959068938774	
5980000	-28773.361583568938	-28019.35792475973	-754.003658809207	-28019.35792475973	6931.572167466678	-686.4293231068448	4.886098020174753E-4	1.0	1	-6.278521424165844	2820.3059284771743	1.3699091920258628E-5	1	-6.419994928147142	3180.0467210244897	
6000000	-28761.740648367057	-28014.10583761936	-747.6348107476966	-28014.10583761936	6231.868913007095	-680.2522890883314	4.1983543316104866E-4	1.0	1	-6.278521424165844	2399.0457592945113	1.5613184503314625E-5	0	-6.419994928147142	3175.031117870248	
6020000	-28774.126376124135	-28018.616360405013	-755.5100157191209	-28018.616360405013	7185.104683207648	-688.0519338517225	4.670718783975652E-4	1.0	0	-6.278521424165844	2677.956056854452	1.436134092339105E-5	0	-6.419994928147142	3270.4413021679147	
6040000	-28767.948071321618	-28024.896989717054	-743.0510816045646	-28024.896989717054	6117.1531556558575	-677.0183953630875	5.435610292075499E-4	1.0	1	-6.278521424165844	2409.01003079688	1.603466432201376E-5	0	-6.419994928147142	2970.932407840074	
6060000	-28758.861504884604	-28014.499106419866	-744.3623984647367	-28014.499106419866	6610.02332169572	-678.6207254418667	5.617484070902932E-4	1.0	1	-6.278521424165844	2524.4922358935382	1.6385177841314053E-5	0	-6.419994928147142	2968.5294631954657	
6080000	-28755.890064271123	-28012.09753679825	-743.7925274728738	-28012.09753679825	6474.7493260493075	-677.6003903303848	5.376129672421806E-4	1.0	1	-6.278521424165844	2479.144401567079	1.577297077157871E-5	1	-6.419994928147142	2801.767739160406	
6100000	-28745.110161270975	-27997.82655617366	-747.2836050973182	-27997.82655617366	6364.345757253231	-681.4552295246484	6.063985421712386E-4	1.0	1	-6.278521424165844	2558.882834508736	1.5382986411562586E-5	0	-6.419994928147142	2792.7453488614933	
6120000	-28757.1361518073	-28007.054831711725	-750.0813200955739	-28007.054831711725	6392.975682768747	-683.9281375546609	6.364034513058387E-4	1.0	1	-6.278521424165844	2422.9206983951162	1.4210781633130771E-5	0	-6.419994928147142	2896.33662815477	
6140000	-28763.356270867225	-28010.21508923238	-753.1411816348452	-28010.21508923238	7090.627653803175	-684.9234347172426	4.666410913107478E-4	1.0	1	-6.278521424165844	2632.834246255033	1.2853796254089406E-5	0	-6.419994928147142	3038.6504990383205	
6160000	-28752.846088447237	-28013.06062069795	-739.7854677492867	-28013.06062069795	6151.449465437351	-673.3237632782331	5.031167529848295E-4	1.0	1	-6.278521424165844	2456.4106131856915	1.5837672119991025E-5	0	-6.419994928147142	2810.979175445847	
6180000	-28760.702823125746	-28012.102750902046	-748.6000722237001	-28012.102750902046	6518.4752008334235	-680.8483638673913	4.3683110552884564E-4	1.0	1	-6.278521424165844	2392.3614200859465	1.4387319932131353E-5	0	-6.419994928147142	3096.5231896779655	
6200000	-28760.723467600503	-28009.15945788302	-751.564009717485	-28009.15945788302	6923.208317126797	-684.3364125740746	5.448595782759483E-4	1.0	1	-6.278521424165844	2449.165675221653	1.3416730408132833E-5	0	-6.419994928147142	2896.9636586007487	
6220000	-28755.63604964285	-28009.526751266094	-746.1092983767543	-28009.526751266094	6435.702667961284	-679.4324743368994	5.579649535251629E-4	1.0	1	-6.278521424165844	2476.38509476674	1.4324624191160394E-5	1	-6.419994928147142	2869.670900083462	
6240000	-28765.6255447048	-28015.680686640433	-749.9448580643641	-28015.680686640433	6593.6738384812015	-682.4073287915484	5.161959119077714E-4	1.0	1	-6.278521424165844	2633.6963816355237	1.328264720425491E-5	0	-6.419994928147142	2994.435197298415	
6260000	-28759.968065846228	-28013.208271907828	-746.7597939384008	-28013.208271907828	6454.380116213213	-678.7315724595514	4.3792658875193766E-4	1.0	1	-6.278521424165844	2475.089287314224	1.3789734859491893E-5	0	-6.419994928147142	3033.969443818936	
6280000	-28768.655886886932	-28012.91650597936	-755.7393809075738	-28012.91650597936	7509.793879446131	-688.7422126286888	5.403030894741027E-4	1.0	1	-6.278521424165844	2641.3642089316018	1.3955081324593396E-5	0	-6.419994928147142	3179.7869086299943	
6300000	-28761.034911825038	-28007.813513141362	-753.2213986836767	-28007.813513141362	6858.192727932479	-686.333921666107	5.507088457374839E-4	1.0	1	-6.278521424165844	2873.7542264974118	1.4006166914300337E-5	1	-6.419994928147142	2908.4030629018816	
6320000	-28756.194214979965	-28008.378613970435	-747.8156010095313	-28008.378613970435	6374.549099800547	-682.4864765984273	6.758417271085502E-4	1.0	1	-6.278521424165844	2430.966096345645	1.544712419824495E-5	1	-6.419994928147142	2820.4264811896205	
6340000	-28768.96761418174	-28019.394181150084	-749.5734330316551	-28019.394181150084	6593.119645887042	-682.2392060380005	4.644714128589028E-4	1.0	1	-6.278521424165844	2631.7174069730886	1.4681501861047513E-5	1	-6.419994928147142	3085.4661414713555	
6360000	-28760.67856651213	-28001.095039742093	-759.5835267700372	-28001.095039742093	7272.801745198791	-691.6668571572287	5.252160838896447E-4	1.0	1	-6.278521424165844	2552.1284291904913	1.2425652845423941E-5	1	-6.419994928147142	3185.2499299467972	
6380000	-28757.913930322255	-28009.588979097865	-748.3249512243883	-28009.588979097865	6415.12542075086	-680.6407281671804	4.725275621553522E-4	1.0	1	-6.278521424165844	2570.3323189177763	1.3783346816974128E-5	0	-6.419994928147142	3000.4193099360377	
6400000	-28764.258866702286	-28016.504411829785	-747.7544548725023	-28016.504411829785	6691.114565545712	-680.6738613989361	4.7073772622455867E-4	1.0	1	-6.278521424165844	2689.3177883504527	1.5106439208214353E-5	0	-6.419994928147142	3291.985018763064	
6420000	-28745.305810860034	-28002.129875000322	-743.1759358597131	-28002.129875000322	6139.623832253586	-677.707206638923	5.814238324940706E-4	1.0	1	-6.278521424165844	2446.266223740443	1.6683924586945816E-5	0	-6.419994928147142	2837.1935968240873	
6440000	-28759.710792992635	-28005.920324147377	-753.7904688452578	-28005.920324147377	7008.2729099571825	-686.2818369867838	4.141138891897146E-4	1.0	1	-6.278521424165844	2560.3410512392597	1.54683062244589E-5	0	-6.419994928147142	3182.299797331481	
6460000	-28784.092400634683	-28026.42752162917	-757.6648790055127	-28026.42752162917	6949.049883587285	-691.2344792075371	5.240387373535622E-4	1.0	1	-6.278521424165844	2670.84099574533	1.5484597540344027E-5	0	-6.419994928147142	3185.0530377018576	
6480000	-28766.84453591517	-28013.49281250734	-753.3517234078324	-28013.49281250734	6801.569398734226	-687.4905480482728	5.374241039873991E-4	1.0	1	-6.278521424165844	2680.6917596098683	1.6575461764207552E-5	1	-6.419994928147142	3059.2984536246877	
6500000	-28754.561459242996	-28006.75820970218	-747.8032495408145	-28006.75820970218	6625.3161678891165	-681.9621476402453	5.162080091793946E-4	1.0	1	-6.278521424165844	2767.3484144414947	1.708002532963824E-5	1	-6.419994928147142	3154.1611595762142	
6520000	-28761.364802914482	-28020.914015725226	-740.4507871892563	-28020.914015725226	6197.444904115705	-675.2446855350689	5.473024739168001E-4	1.0	1	-6.278521424165844	2491.8667061992433	1.806797717722852E-5	0	-6.419994928147142	2776.60328094369	
6540000	-28770.40642415003	-28018.54106559302	-751.8653585570112	-28018.54106559302	6980.048748309189	-685.2970550530696	4.7944737678318574E-4	1.0	1	-6.278521424165844	2527.291049871355	1.6101943777096174E-5	0	-6.419994928147142	3113.8678722835807	
6560000	-28761.560193593916	-28019.424903502048	-742.1352900918675	-28019.424903502048	5855.572046367831	-676.8501553830497	5.512742096690247E-4	1.0	1	-6.278521424165844	2426.086112848993	1.776777206275724E-5	0	-6.419994928147142	2784.364381269021	
6580000	-28762.57610945698	-28017.985475723486	-744.5906337334923	-28017.985475723486	6396.031938781961	-678.2839916550881	5.345813173168786E-4	1.0	1	-6.278521424165844	2536.0214181365545	1.5564819878601387E-5	0	-6.419994928147142	2962.807104850413	
6600000	-28766.86439420272	-28019.867601971022	-746.9967922316956	-28019.867601971022	6386.008585502712	-680.0230602467917	4.69620518006047E-4	1.0	1	-6.278521424165844	2404.625703082052	1.5372517012809532E-5	0	-6.419994928147142	2985.163579126631	
6620000	-28759.067921486097	-28013.979016617883	-745.0889048682162	-28013.979016617883	6479.070730740695	-679.0130755171534	5.723141345617628E-4	1.0	1	-6.278521424165844	2501.0777962734587	1.539912960777819E-5	0	-6.419994928147142	2899.273880923837	
6640000	-28760.883606024967	-28007.478083605827	-753.4055224191387	-28007.478083605827	6897.515050698381	-686.1326059441969	5.210428992296791E-4	1.0	1	-6.278521424165844	2526.8892560435825	1.3723855066143327E-5	0	-6.419994928147142	2892.577672510521	
6660000	-28773.36153159684	-28028.136099689036	-745.225431907806	-28028.136099689036	6553.895694180066	-678.5751492044383	5.625657955877916E-4	1.0	1	-6.278521424165844	2652.845832276979	1.4303820446123119E-5	0	-6.419994928147142	2794.8231485768183	
6680000	-28764.408868729584	-28016.29445256082	-748.1144161687612	-28016.29445256082	6162.276397273457	-681.1411004077919	5.685413324328221E-4	1.0	1	-6.278521424165844	2699.5046529678953	1.354635947497226E-5	1	-6.419994928147142	2861.6173311029665	
6700000	-28756.52496986957	-28012.844609822132	-743.6803600474385	-28012.844609822132	6137.9262392874125	-678.0073977957514	6.537805354507998E-4	1.0	1	-6.278521424165844	2408.642953685464	1.4994581357691829E-5	0	-6.419994928147142	2857.4695103637796	
6720000	-28757.41854321334	-28006.83772957999	-750.5808136333524	-28006.83772957999	6937.698513750631	-682.5253354362179	4.5460826230585494E-4	1.0	1	-6.278521424165844	2446.5027055483865	1.3393928296812434E-5	0	-6.419994928147142	3087.8762095814886	
6740000	-28748.128081108418	-28005.010970070387	-743.1171110380321	-28005.010970070387	6052.734468296805	-676.7648590015948	5.95722388035319E-4	1.0	1	-6.278521424165844	2435.06661418033	1.4400047633685956E-5	0	-6.419994928147142	2835.6355683391257	
6760000	-28751.62151133021	-28006.72847242031	-744.893038909899	-28006.72847242031	6137.9942488789375	-678.2350933725859	5.921258746129362E-4	1.0	1	-6.278521424165844	2566.708532207025	1.3820011777466856E-5	0	-6.419994928147142	2957.6080607936533	
6780000	-28759.040089387403	-28005.040526545105	-753.9995628422996	-28005.040526545105	6973.002365653255	-686.8171026968497	5.782386176652873E-4	1.0	1	-6.278521424165844	2588.061611480301	1.2994714757989479E-5	1	-6.419994928147142	3006.255009541806	
6800000	-28765.611977801855	-28010.246013899417	-755.3659639024354	-28010.246013899417	6943.240995928837	-687.2099661909497	4.577966827756372E-4	1.0	1	-6.278521424165844	2908.816215634001	1.3136667881270944E-5	1	-6.419994928147142	3200.9226408423087	
6820000	-28765.60468906382	-28013.600839128994	-752.0038499348249	-28013.600839128994	6603.12557539223	-683.8589740267146	4.239796846910689E-4	1.0	1	-6.278521424165844	2736.032643117096	1.3855219539160462E-5	1	-6.419994928147142	3057.0462426144954	
6840000	-28761.575202764434	-28018.919750564077	-742.6554522003574	-28018.919750564077	6096.879759773587	-675.9766465280484	5.069763868093716E-4	1.0	1	-6.278521424165844	2460.243000722643	1.5256450909709454E-5	0	-6.419994928147142	2947.198226283454	
6860000	-28759.825699840916	-28006.74191479012	-753.0837850507974	-28006.74191479012	6808.152302491627	-685.8810859923803	5.273954333416089E-4	1.0	1	-6.278521424165844	2722.9808448022636	1.3756154186577848E-5	1	-6.419994928147142	3011.179083165479	
6880000	-28763.688922207148	-28021.448234854044	-742.2406873531045	-28021.448234854044	6199.463573255246	-675.4148597973962	5.030492135476808E-4	1.0	1	-6.278521424165844	2519.608430110398	1.5005052464724843E-5	0	-6.419994928147142	2895.2570379017484	
6900000	-28764.27560990171	-28014.852503383718	-749.4231065179918	-28014.852503383718	6613.996551761714	-683.1212988953364	5.727038013910474E-4	1.0	1	-6.278521424165844	2543.8609389072976	1.4884958436851182E-5	1	-6.419994928147142	3029.8492401019257	
6920000	-28766.161070509792	-28018.040175126825	-748.1208953829649	-28018.040175126825	7021.765640716188	-681.9663515765035	5.300533828093442E-4	1.0	1	-6.278521424165844	2482.800042595503	1.6011618620972414E-5	0	-6.419994928147142	3032.0312181120057	
6940000	-28756.099981074167	-28011.711179093243	-744.3888019809242	-28011.711179093243	6306.7243531627855	-679.4477694673378	5.968813774467579E-4	1.0	1	-6.278521424165844	2460.980588730811	1.774915749555832E-5	1	-6.419994928147142	2844.6488507115964	
6960000	-28751.421976093196	-28003.951632338263	-747.4703437549341	-28003.951632338263	6385.604264689713	-682.0447438596342	5.748243816327882E-4	1.0	1	-6.278521424165844	2685.2038075383716	1.6919201922459715E-5	1	-6.419994928147142	2803.132643374758	
6980000	-28757.625436228853	-28009.70697430705	-747.9184619218032	-28009.70697430705	6690.157189390186	-682.2081982282019	5.632328513161773E-4	1.0	1	-6.278521424165844	2488.352650620176	1.6433538951597235E-5	0	-6.419994928147142	3013.6373536453475	
7000000	-28759.791421293692	-28011.185629518575	-748.6057917751168	-28011.185629518575	6669.694709079103	-683.2466984114448	6.224304587915221E-4	1.0	1	-6.278521424165844	2430.4193294229276	1.6218452542918015E-5	0	-6.419994928147142	2822.948184327001	
7020000	-28766.169881419228	-28013.902689487728	-752.267191931499	-28013.902689487728	7101.049833841058	-685.2455693942157	5.070594477354323E-4	1.0	1	-6.278521424165844	2767.900271117733	1.4499835371079322E-5	1	-6.419994928147142	2800.0822214267264	
7040000	-28782.94900199103	-28028.874714164962	-754.0742878260681	-28028.874714164962	7106.267772215405	-686.5210449177296	4.4798318333073086E-4	1.0	1	-6.278521424165844	2559.6391653622622	1.4564610137387443E-5	1	-6.419994928147142	2975.8561531955743	
7060000	-28769.501163697743	-28010.945341432536	-758.5558222652068	-28010.945341432536	7200.933537896806	-689.9703208271675	4.349247933895304E-4	1.0	1	-6.278521424165844	2813.5385291618704	1.2767776635965292E-5	1	-6.419994928147142	3373.6305918117528	
7080000	-28763.274225041707	-28012.98260902571	-750.2916160159988	-28012.98260902571	6751.298033520799	-683.4043410048267	5.252410963780906E-4	1.0	1	-6.278521424165844	2442.266199949447	1.4449321853306717E-5	0	-6.419994928147142	2978.8682529407847	
7100000	-28790.058266889635	-28026.58165033219	-763.4766165574443	-28026.58165033219	7778.486946035546	-694.8533033581956	4.2704536319771217E-4	1.0	1	-6.278521424165844	2696.3784523170984	1.2854340174278416E-5	1	-6.419994928147142	3003.1097926304055	
7120000	-28750.730404418715	-28002.71624880203	-748.0141556166867	-28002.71624880203	6591.551316907272	-681.9673407138546	5.604796589526395E-4	1.0	1	-6.278521424165844	2472.883371652626	1.5679755722953888E-5	0	-6.419994928147142	2960.2587959375364	
7140000	-28765.858818461023	-28016.321233410305	-749.537585050719	-28016.321233410305	6462.417763954437	-682.7983816575517	4.771744944779483E-4	1.0	1	-6.278521424165844	2510.72230919454	1.5747513443732294E-5	1	-6.419994928147142	2920.8325128698425	
7160000	-28775.742220232125	-28022.949540203128	-752.7926800289965	-28022.949540203128	7225.104505008061	-685.2178183945985	4.700037118820087E-4	1.0	1	-6.278521424165844	2489.790727597314	1.4057147270677591E-5	0	-6.419994928147142	3239.848183808917	
7180000	-28752.226811184406	-28004.23776453509	-747.9890466493172	-28004.23776453509	6849.513553021243	-681.0803823877148	4.79195031295185E-4	1.0	1	-6.278521424165844	2522.355181916098	1.531208451147959E-5	1	-6.419994928147142	2825.626502048096	
7200000	-28756.985260727022	-28008.800783281433	-748.1844774455905	-28008.800783281433	6513.695046648138	-682.5810996907828	5.749066643296532E-4	1.0	1	-6.278521424165844	2499.206355137521	1.6473321404036682E-5	0	-6.419994928147142	3071.3982796216	
7220000	-28748.83412409336	-28001.25274460351	-747.5813794898512	-28001.25274460351	6633.1742619833885	-681.4083922937341	5.452225867903422E-4	1.0	1	-6.278521424165844	2476.160837419978	1.5671301969908794E-5	1	-6.419994928147142	2924.4593034469494	
7240000	-28767.801032057614	-28021.748395267245	-746.0526367903682	-28021.748395267245	6667.253618319356	-680.353240450459	5.939749875025736E-4	1.0	1	-6.278521424165844	2418.400350396897	1.589430363010196E-5	0	-6.419994928147142	2898.137033693469	
7260000	-28768.690969579413	-28023.429340673167	-745.2616289062446	-28023.429340673167	6487.685633930038	-679.302120054541	5.290985733790894E-4	1.0	1	-6.278521424165844	2511.654983376006	1.6504594793931976E-5	1	-6.419994928147142	2874.32658898946	
7280000	-28759.78123144532	-28013.296114068868	-746.4851173764492	-28013.296114068868	6626.85888338644	-680.174433201204	5.352884432227381E-4	1.0	1	-6.278521424165844	2489.7880428737385	1.5541834146237244E-5	0	-6.419994928147142	2804.449372855337	
7300000	-28775.622914304215	-28011.702032857265	-763.9208814469483	-28011.702032857265	7395.222390275012	-694.1279484764318	3.409409178567419E-4	1.0	1	-6.278521424165844	2805.1130799160755	1.263799986064443E-5	1	-6.419994928147142	3269.331810592785	
7320000	-28774.463781870763	-28021.102278265884	-753.3615036048814	-28021.102278265884	7080.540501677223	-685.9711208813209	5.080230277602371E-4	1.0	1	-6.278521424165844	2455.913180672399	1.371591661798466E-5	0	-6.419994928147142	2949.0919834734154	
7340000	-28771.021118415476	-28020.123891089548	-750.8972273259278	-28020.123891089548	6909.744939268224	-684.2800673325031	5.349586782095198E-4	1.0	1	-6.278521424165844	2614.7268050823513	1.4857061734770669E-5	0	-6.419994928147142	3076.3241570031273	
7360000	-28770.045426539207	-28015.097915849787	-754.9475106894212	-28015.097915849787	6783.622949820805	-686.4993031356645	3.958047785661866E-4	1.0	1	-6.278521424165844	2620.2297305260563	1.3886218266739732E-5	1	-6.419994928147142	3196.1534084781897	
7380000	-28766.2099943626	-28016.125380394027	-750.0846139685757	-28016.125380394027	6827.087771748278	-683.0890219732048	4.959093821475419E-4	1.0	1	-6.278521424165844	2471.3919259275544	1.477277410371436E-5	0	-6.419994928147142	2978.903278304511	
7400000	-28769.358352805575	-28027.06391383253	-742.2944389730454	-28027.06391383253	6355.478252343947	-675.5755897705895	5.308989560413546E-4	1.0	1	-6.278521424165844	2429.143258991872	1.4709004910200807E-5	1	-6.419994928147142	2782.491142065721	
7420000	-28756.231352158073	-28012.920948493156	-743.3104036649157	-28012.920948493156	5989.442096574215	-676.7628833093079	5.706914821212999E-4	1.0	1	-6.278521424165844	2518.319565120004	1.4387030280589735E-5	0	-6.419994928147142	2807.8584606563104	
7440000	-28752.789645893994	-28008.356761115425	-744.4328847785685	-28008.356761115425	6042.198018539377	-678.6601110283204	6.760192050853721E-4	1.0	1	-6.278521424165844	2553.737056777399	1.4462218639167397E-5	1	-6.419994928147142	2770.6159128183513	
7460000	-28756.723337258765	-28005.896154516446	-750.8271827423199	-28005.896154516446	6939.629729178516	-683.140411285036	4.917847863262821E-4	1.0	1	-6.278521424165844	2593.250847914838	1.3417146366094402E-5	1	-6.419994928147142	2846.00037699009	
7480000	-28765.301712395732	-28013.13347257462	-752.1682398211107	-28013.13347257462	6871.808798832977	-684.7199590321779	5.162130212257889E-4	1.0	1	-6.278521424165844	2462.002695514501	1.3457254575080568E-5	1	-6.419994928147142	3025.9805123421706	
7500000	-28772.510434490636	-28014.43862945544	-758.0718050351983	-28014.43862945544	7223.818329444126	-689.8210436048562	4.8007691638266784E-4	1.0	1	-6.278521424165844	2789.5052521605166	1.2553822454007673E-5	1	-6.419994928147142	3247.5987712553533	
