0.0,1.0,5.0,10.0,15.0,20.0,30.0,40.0,50.0,
0.014409,0.00939187,0.0250117,0.0106476,0.0364047,0.00245514,0.0339148,0.0362846,0.0115555,
0.0143129,0.00452396,0.0458997,0.0100128,9.61064E-5,0.0633835,0.0328779,0.0348986,0.0115555,
0.0134985,0.00944056,0.0457574,0.0112925,2.38369E-4,0.00588652,0.0363832,0.0361316,0.0119709,
0.00354392,0.00944056,0.0167845,0.00212193,0.0364047,0.0280188,0.0329266,0.0737377,0.0115555,
0.014409,0.0102113,0.0460419,0.0100128,3.34476E-4,0.0316987,0.179603,0.0361803,0.0115555,
0.0142193,0.0264059,0.0405183,0.0107412,0.0365957,0.00407567,0.0079351,0.0566851,0.0740146,
0.0138551,0.00920219,0.0458997,0.00231161,0.0364522,0.0580571,0.179049,0.0656843,0.00573604,
0.0752596,0.00920219,0.0460419,0.0101873,2.8579E-4,0.0289318,0.0319617,0.0351857,0.0115555,
0.0143129,0.00953161,0.0460419,0.0103719,3.34476E-4,0.00545973,0.179506,0.036229,0.0115555,
0.00491154,0.00925088,0.0223081,0.00294389,0.0372944,0.0299264,0.174141,0.0348051,0.0681951,
0.0118293,0.00944056,0.0250117,0.0111028,0.036356,0.0571998,0.0356093,0.036038,0.0115555,
0.0129447,0.00944056,0.0250117,0.0113861,1.89684E-4,0.0581886,0.12974,0.034709,0.0115555,
0.0118293,0.00452396,0.0460419,0.0106476,3.34476E-4,0.0338763,0.158287,0.0467646,0.0115555,
0.00325813,0.00939187,0.0248694,0.0102707,1.44792E-4,0.00312219,0.0804335,0.0670785,0.0115555,
0.012105,0.00934319,0.0458997,0.0100128,1.89684E-4,0.0581886,0.179049,0.034709,0.0115555,
0.0117332,0.00939187,0.0224503,0.010468,0.036356,0.0314028,0.0323727,0.0350896,0.0115555,
0.0143616,0.00442659,0.025154,0.0107412,1.89684E-4,0.0601917,0.0329266,0.0361803,0.0115555,
0.0115435,0.00452396,0.0250117,0.0141099,0.0365008,0.0601038,0.0314078,0.04832,0.0115555,
0.0130534,0.00925088,0.0223081,0.0256022,1.89684E-4,0.0353153,0.160335,0.0350896,0.00573604,
0.0129447,0.00934319,0.0167845,0.00991919,0.0365008,0.0306017,0.032104,0.0350409,0.0115555,
0.0145525,0.00944056,0.0250117,0.028364,0.0374853,0.0604326,0.0409881,0.0565428,0.00573604,
0.0118293,0.00993058,0.0221658,0.0107412,0.0364522,0.0293599,0.0328779,0.035137,0.0115555,
0.0143616,0.00920219,0.0458997,0.0023799,0.0362151,0.00588652,0.0313591,0.0471807,0.0740146,
0.0778392,0.00939187,0.0223081,0.0107412,0.036356,0.0308388,0.032324,0.0377584,0.0115555,
0.0138551,0.00944056,0.025154,0.0103744,0.0362625,0.00441015,0.0328779,0.034709,0.0115555,
0.0118293,0.0091535,0.0250117,0.00955247,3.34476E-4,0.0584744,0.0314565,0.04832,0.0115555,
0.0118293,0.00939187,0.00127784,0.0111964,3.83161E-4,0.0561224,0.0352786,0.0735954,0.0740146,
0.00299005,0.00920219,0.0250117,0.0107412,3.34476E-4,0.0289287,0.0315988,0.0560117,0.0115555,
0.00354392,0.00939187,0.0460419,0.0102025,2.8579E-4,0.0624274,0.0326534,0.0565428,0.0115555,
0.0118293,0.00925088,0.0250117,0.0113861,0.0364522,0.00302609,0.0285803,0.0361803,0.0115555,
0.00593394,0.00925088,0.0460419,0.0262522,3.34476E-4,0.0582848,0.032324,0.0361316,0.00573604,
0.0145051,0.00920219,0.0430317,0.0110244,1.44792E-4,0.0578687,0.032974,0.0361316,0.0740146,
0.0684537,0.00920219,0.0458997,0.010726,0.0364534,0.0288383,0.0332667,0.034709,0.0115555,
0.0118293,0.00939187,0.025154,0.01129,1.89684E-4,0.0289805,0.0315501,0.0349948,0.0119709,
0.0118293,0.0091535,0.0014201,0.0112925,0.0364522,0.0627309,0.0321527,0.0348986,0.0115555,
0.0134985,0.0101689,0.0250117,0.0212345,1.89684E-4,0.00588652,0.0303608,0.0564941,0.0115555,
0.0118293,0.00943424,0.0250117,0.00936532,2.8579E-4,0.0289318,0.0328779,0.0565428,0.0115555,
0.014409,0.00925088,0.0250117,0.0101089,0.0364522,0.00574552,0.032324,0.0361316,0.0115555,
0.0145051,0.0101203,0.0250117,0.0271703,0.0364047,0.00550715,0.178133,0.0361803,0.0115555,
0.0143129,0.00925088,0.0403761,0.0107412,0.0364047,0.0042192,0.0394106,0.0351857,0.0115555,
0.0106172,0.0265956,0.0167845,0.00130249,0.0364047,0.00426535,0.0328779,0.0350896,0.0118363,
0.00280036,0.00925088,0.0250117,0.01129,0.0361664,0.0287908,0.0419113,0.0686826,0.0115555,
0.014409,0.00920219,0.0250117,0.0108347,0.036356,0.057961,0.0314078,0.0577758,0.0115555,
0.0116396,0.00962392,0.0250117,0.0111028,0.00122156,0.062521,0.0319617,0.0350409,0.0115555,
0.0154282,0.0263572,0.0224503,0.00202582,2.8579E-4,0.0680181,0.0328779,0.0481291,0.0115555,
0.0116396,0.00920219,0.0224503,0.0101848,0.0365008,0.0621037,0.0783014,0.0349948,0.0115555,
0.0138077,0.0091535,0.0250117,0.0107412,0.0361664,0.00426788,0.179236,0.0348986,0.0115555,
0.0129921,0.00939187,0.0405183,0.00991919,0.0363112,0.0298037,0.0314078,0.0348986,0.0115555,
0.00612362,0.00944056,0.0250117,0.0109308,0.0364047,0.00545973,0.179146,0.0350422,0.0115555,
0.0141232,0.0104497,0.0014201,0.010468,1.44792E-4,0.0601961,0.0319617,0.0655907,0.0115555,
0.0142193,0.00925088,0.025154,0.0101063,2.8579E-4,0.057961,0.0321527,0.0470384,0.00573604,
0.0118293,0.00934319,0.025154,0.00991919,9.61064E-5,0.057999,0.0323727,0.034709,0.00615144,
0.0118293,0.00944056,0.025154,0.0102025,2.87055E-4,0.0585427,0.179049,0.0350409,0.0115555,
0.0142193,0.00939187,0.025154,0.0104604,2.87055E-4,0.031509,0.179012,0.0470384,0.0115555,
0.0143129,0.00944056,0.0250117,0.010296,2.38369E-4,0.0297411,0.0329266,0.0437569,0.00573604,
0.0116396,0.00925088,0.0250117,0.0101089,1.89684E-4,0.0582848,0.178227,0.034709,0.0115555,
0.0118293,0.0101203,0.0460419,0.0109308,2.8579E-4,0.0287877,0.179049,0.0577271,0.0115555,
0.014409,0.00920219,0.0458997,0.0099976,2.8579E-4,0.0585231,0.0323727,0.0361316,0.0115555,
0.0129111,0.00944056,0.0458997,0.0102809,2.8579E-4,0.00417178,0.178687,0.0348051,0.0740146,
0.0113715,0.00944056,0.0460419,0.0111964,0.0364047,0.00259614,0.178276,0.0627252,0.0115555,
0.014409,0.00920219,0.0458997,0.01129,3.34476E-4,0.0577713,0.0394593,0.0470871,0.00573604,
0.00612362,0.00944056,0.0458997,0.0100128,2.8579E-4,0.00569683,0.035878,0.0361316,0.0058195,
0.0143907,0.00934319,0.0248694,0.00285031,0.0364047,0.0582848,0.179001,0.0481778,0.0115555,
0.0112754,0.0110883,0.0458997,0.010468,1.44792E-4,0.0561021,0.0353261,0.0351857,0.0115555,
0.0141232,0.00447527,0.0460419,0.0212345,0.0364047,0.0626171,0.178227,0.0361803,0.0115555,
0.0105293,0.00925088,0.0250117,0.0108347,3.34476E-4,0.010695,0.0346761,0.0348986,0.0115555,
