#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:GTR1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:GTR1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:GTR1">
#                <taxonset id="TaxonSet.GTR1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:GTR1" name="distribution" x="@birthRate.t:GTR1">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:GTR1" name="distribution">
#            <parameter id="clockRate.c:GTR1" name="x">1.0E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Constraint_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="44" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="58" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="40" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="31" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="41" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.01" lower="2260.0" name="distr" upper="2763.0"/>
#        </distribution>
#        <distribution id="Constraint_2.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="76" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="51" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="71" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="62" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="49" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="77" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="48" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.02" lower="2344.0" name="distr" upper="2866.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@GTR1" id="treeLikelihood.GTR1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:GTR1">
#            <siteModel id="SiteModel.s:GTR1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GTR1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:GTR1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GTR1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="LewisMK.s:GTR1" spec="beast.evolution.substitutionmodel.LewisMK" stateNumber="2"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GTR1" id="StrictClock.c:GTR1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	monophyletic(Constraint_1)	logP(mrca(Constraint_1))	mrcatime(Constraint_1)	clockRate	monophyletic(Constraint_2)	logP(mrca(Constraint_2))	mrcatime(Constraint_2)	
420000	-73106.63120931825	-72400.07662036551	-706.5545889527407	-72400.07662036551	5814.043321733172	-653.8497918143825	8.079644519521955E-4	1.0	1	-6.220590170099739	2308.28965971254	1.0351453607430993E-4	1	-6.257667587882639	2543.9532069539496	
430000	-73111.96422681547	-72407.18671728006	-704.777509535413	-72407.18671728006	5617.613890688828	-651.5681681549581	7.049365726235695E-4	1.0	1	-6.220590170099739	2454.9856371476903	1.0491426665779959E-4	1	-6.257667587882639	2363.208550475953	
440000	-73091.042259613	-72383.59411510413	-707.4481445088587	-72383.59411510413	5880.9271330493775	-654.2583801041183	7.304176852037964E-4	1.0	1	-6.220590170099739	2588.829794031897	1.0242840037508298E-4	1	-6.257667587882639	2485.2639309970036	
450000	-73088.57994252132	-72382.6118847134	-705.9680578079171	-72382.6118847134	5511.53232330312	-653.70738079364	8.722711297530487E-4	1.0	0	-6.220590170099739	2394.22484338695	1.0588307641222411E-4	1	-6.257667587882639	2526.3730802221808	
460000	-73104.70262749765	-72393.13689619783	-711.5657312998201	-72393.13689619783	6087.11823367955	-657.797837205501	6.770687873805356E-4	1.0	1	-6.220590170099739	2528.431092590905	9.785023680612112E-5	1	-6.257667587882639	2598.5842776737813	
470000	-73098.56876190295	-72387.51548134579	-711.0532805571526	-72387.51548134579	6269.1012759350615	-657.8122169364477	7.592536892629585E-4	1.0	1	-6.220590170099739	2537.6189034606973	9.850873549024035E-5	1	-6.257667587882639	2821.4023736385457	
480000	-73101.33861019247	-72391.88358872235	-709.4550214701186	-72391.88358872235	5948.08408997578	-656.1910694098648	7.31882338094331E-4	1.0	1	-6.220590170099739	2500.5605244111694	1.0090593707537652E-4	1	-6.257667587882639	2656.0039252171387	
490000	-73109.00810669448	-72398.3372354249	-710.6708712695859	-72398.3372354249	5858.9351302079895	-656.5824245792891	6.249807573277431E-4	1.0	1	-6.220590170099739	2711.122022834362	9.83199989341683E-5	1	-6.257667587882639	2592.446397251296	
500000	-73104.56720427319	-72397.98265285356	-706.5845514196307	-72397.98265285356	5665.048928906193	-653.0767189549528	6.812591597508982E-4	1.0	1	-6.220590170099739	2299.4767919454816	1.0206603687516143E-4	1	-6.257667587882639	2611.6090657032337	
510000	-73091.50764963252	-72390.02229179851	-701.4853578340084	-72390.02229179851	5327.729176197664	-648.9509111975249	8.002565342899768E-4	1.0	1	-6.220590170099739	2383.2291234844415	1.075551728695483E-4	1	-6.257667587882639	2370.660161376398	
520000	-73109.32981338643	-72404.88637049856	-704.4434428878795	-72404.88637049856	5786.241276394841	-651.5640960685591	7.619018337655509E-4	1.0	1	-6.220590170099739	2490.1424853503886	1.0489445384868891E-4	1	-6.257667587882639	2366.2983424600206	
530000	-73095.13057930664	-72387.02992301075	-708.1006562958993	-72387.02992301075	6073.490006430985	-654.552203986459	6.74750172147913E-4	1.0	1	-6.220590170099739	2444.652033492845	1.0207998060600675E-4	1	-6.257667587882639	2526.9691785310893	
540000	-73107.56443765046	-72396.2253264921	-711.3391111583635	-72396.2253264921	6025.114605158626	-657.3183729434029	6.335526329912727E-4	1.0	1	-6.220590170099739	2566.3612841053937	9.84681790703972E-5	1	-6.257667587882639	2442.5347826933103	
550000	-73107.18386344607	-72395.4688864921	-711.7149769539714	-72395.4688864921	6498.904430670963	-658.4021660419138	7.604113656336965E-4	1.0	1	-6.220590170099739	2590.1272929780075	9.713011992438283E-5	1	-6.257667587882639	2513.5601865331823	
560000	-73100.16487822635	-72390.47090168211	-709.6939765442335	-72390.47090168211	6030.7483565878965	-656.438147096602	7.522140427399145E-4	1.0	1	-6.220590170099739	2552.328425186539	9.894926279423755E-5	1	-6.257667587882639	2408.253127261278	
570000	-73089.9965823638	-72387.98832645905	-702.0082559047516	-72387.98832645905	5502.082689329393	-649.1304230703442	7.263928067605739E-4	1.0	1	-6.220590170099739	2349.318205495871	1.0887118136716515E-4	1	-6.257667587882639	2387.5291017276368	
580000	-73102.47004718105	-72396.50844872558	-705.9615984554753	-72396.50844872558	5618.312606729314	-652.7068280488573	6.980817814551934E-4	1.0	1	-6.220590170099739	2425.6792826983005	1.0484700544469855E-4	1	-6.257667587882639	2508.499664751208	
590000	-73097.24960833997	-72394.39938956565	-702.8502187743305	-72394.39938956565	5677.373227809297	-650.7850397814791	8.812731671347356E-4	1.0	1	-6.220590170099739	2344.9238074147993	1.0887468779063926E-4	1	-6.257667587882639	2391.908840394982	
600000	-73090.37576487301	-72381.44482753809	-708.9309373349242	-72381.44482753809	5748.633382309723	-655.145691067545	6.451122684412873E-4	1.0	1	-6.220590170099739	2435.48333977612	1.012989332913913E-4	1	-6.257667587882639	2525.117042742444	
610000	-73103.76284505313	-72393.30313614567	-710.4597089074733	-72393.30313614567	5996.63428212889	-657.1519723461108	7.320224249133644E-4	1.0	1	-6.220590170099739	2620.7327082243173	1.0009560279819599E-4	1	-6.257667587882639	2646.5282483326077	
620000	-73094.6346754409	-72390.27025742714	-704.3644180137708	-72390.27025742714	5742.990115879055	-651.649755562701	7.929849961575263E-4	1.0	1	-6.220590170099739	2357.3866624542106	1.0481544928810496E-4	1	-6.257667587882639	2507.557865968035	
630000	-73109.622874501	-72392.66882792396	-716.9540465770372	-72392.66882792396	6698.2028091528055	-663.5273434283639	7.80335625977111E-4	1.0	1	-6.220590170099739	2559.5374666358307	9.33114750359992E-5	1	-6.257667587882639	2623.8583093963634	
640000	-73101.96220337083	-72396.25800071086	-705.7042026599618	-72396.25800071086	5741.53350964856	-652.7114638989578	7.426533792813272E-4	1.0	1	-6.220590170099739	2527.090649512147	1.0480271884892849E-4	1	-6.257667587882639	2556.225716028469	
650000	-73094.24185071648	-72388.89783537501	-705.3440153414637	-72388.89783537501	5978.751732051403	-652.3079281878648	7.313949305120528E-4	1.0	1	-6.220590170099739	2537.5720602786323	1.0521619919914031E-4	0	-6.257667587882639	2408.851819022719	
660000	-73098.12241932304	-72400.25660553674	-697.8658137863035	-72400.25660553674	5035.731455945962	-645.8370793060813	8.263120548253607E-4	1.0	1	-6.220590170099739	2331.1238997289965	1.1511598966354922E-4	1	-6.257667587882639	2380.151931297085	
670000	-73083.80343216806	-72381.67664965453	-702.1267825135288	-72381.67664965453	5392.113749186659	-648.9705096548283	6.751514232887212E-4	1.0	1	-6.220590170099739	2366.3494351995528	1.0957526934171146E-4	1	-6.257667587882639	2429.593348248612	
680000	-73096.2949355433	-72391.05118361198	-705.243751931307	-72391.05118361198	5573.015997393852	-652.9155804563372	8.632909019122185E-4	1.0	1	-6.220590170099739	2347.621488770309	1.0541184558336544E-4	1	-6.257667587882639	2472.04108257358	
690000	-73099.49590968828	-72391.09386887771	-708.4020408105737	-72391.09386887771	5756.219421598073	-655.1085772303464	7.179837621410207E-4	1.0	1	-6.220590170099739	2552.739502072778	1.0186544283442099E-4	1	-6.257667587882639	2496.900189587996	
700000	-73110.8862899876	-72401.0751097219	-709.8111802656942	-72401.0751097219	6194.428612908872	-656.858295554855	7.840331389845238E-4	1.0	1	-6.220590170099739	2461.946574376672	1.0125906400049265E-4	1	-6.257667587882639	2392.3452919923648	
710000	-73100.66025104457	-72394.0262016254	-706.6340494191682	-72394.0262016254	5722.081891803417	-653.0363277728926	6.44142500157765E-4	1.0	1	-6.220590170099739	2528.6771617200307	1.049267314959141E-4	1	-6.257667587882639	2441.5780342570447	
720000	-73103.19792466135	-72388.58974179429	-714.6081828670593	-72388.58974179429	6363.901561447648	-660.523721533839	6.751533647285621E-4	1.0	1	-6.220590170099739	2628.175815521004	9.264339258185941E-5	1	-6.257667587882639	2730.230335681809	
730000	-73104.9851699955	-72392.98274873792	-712.0024212575764	-72392.98274873792	5800.551439486375	-658.0558261870597	6.486170346836347E-4	1.0	1	-6.220590170099739	2690.2614123329827	9.797275730645706E-5	1	-6.257667587882639	2778.2422905439958	
740000	-73103.15660552928	-72395.72086124565	-707.4357442836363	-72395.72086124565	5911.427174373463	-654.4871529145776	7.727045981429796E-4	1.0	1	-6.220590170099739	2492.703453668733	1.0247145419731218E-4	1	-6.257667587882639	2458.903535218788	
750000	-73090.8390381164	-72387.67231971837	-703.166718398033	-72387.67231971837	5408.811092851658	-651.0223032876942	8.72091088549989E-4	1.0	1	-6.220590170099739	2371.7754715444285	1.0816564045030045E-4	1	-6.257667587882639	2402.5673973742873	
760000	-73103.70168633845	-72391.46916461155	-712.2325217269006	-72391.46916461155	6121.832237517443	-659.2042473610053	8.06356623749665E-4	1.0	1	-6.220590170099739	2683.38255338955	9.778164791467808E-5	1	-6.257667587882639	2739.635452002856	
770000	-73116.876700148	-72404.21201512581	-712.6646850221923	-72404.21201512581	6191.168305474984	-658.8066637683099	6.842497499976649E-4	1.0	1	-6.220590170099739	2545.6343340026338	9.549169042168892E-5	1	-6.257667587882639	2530.396170496397	
780000	-73111.07217796607	-72392.86520042231	-718.2069775437534	-72392.86520042231	6459.14597898071	-663.3790482605077	5.76038975936592E-4	1.0	1	-6.220590170099739	2761.5415153708827	9.180556289344176E-5	1	-6.257667587882639	2845.491040607499	
790000	-73093.36306112121	-72391.89393006373	-701.4691310574922	-72391.89393006373	5371.052842240774	-648.6979661097384	7.402298466119716E-4	1.0	1	-6.220590170099739	2456.658709255446	1.093948998287035E-4	1	-6.257667587882639	2363.9058966009375	
800000	-73094.81873254303	-72381.21252361727	-713.6062089257543	-72381.21252361727	6114.192575562394	-660.627763915675	8.299676521017175E-4	1.0	1	-6.220590170099739	2545.2431393333522	9.653798127986947E-5	1	-6.257667587882639	2641.430768344749	
810000	-73092.51296238907	-72387.61109018604	-704.9018722030276	-72387.61109018604	5566.772262704619	-651.5027980662461	6.662254015690671E-4	1.0	1	-6.220590170099739	2365.536903707021	1.0593556097937625E-4	1	-6.257667587882639	2435.024318648208	
820000	-73101.0451256607	-72394.5544083893	-706.4907172713966	-72394.5544083893	5704.925060727303	-654.345970977814	9.006351001089115E-4	1.0	1	-6.220590170099739	2374.034790075848	1.0556602530183548E-4	1	-6.257667587882639	2547.4050836853403	
830000	-73116.17801428928	-72406.74343747739	-709.4345768118915	-72406.74343747739	5737.324889374843	-656.7956026596058	8.488337402956888E-4	1.0	1	-6.220590170099739	2460.151707561018	1.009129531255966E-4	1	-6.257667587882639	2452.394349388841	
840000	-73098.65600971546	-72389.39027540339	-709.2657343120605	-72389.39027540339	5927.339437314139	-655.0431690626561	5.828980918938623E-4	1.0	1	-6.220590170099739	2526.453766294704	1.0141359994865351E-4	1	-6.257667587882639	2429.216452424068	
850000	-73106.62694337885	-72392.85462019408	-713.7723231847772	-72392.85462019408	6226.24037493757	-660.3448958017451	7.591245821634251E-4	1.0	1	-6.220590170099739	2642.0465481317797	9.527102110158499E-5	1	-6.257667587882639	2605.8783754619817	
860000	-73080.75779264915	-72376.72323442932	-704.0345582198302	-72376.72323442932	5572.262310390332	-651.257987975638	7.632027689668054E-4	1.0	1	-6.220590170099739	2410.780765008431	1.0673324016208414E-4	1	-6.257667587882639	2548.1547326640266	
870000	-73088.35544500781	-72386.42615072051	-701.9292942872939	-72386.42615072051	5475.895024702214	-649.3391809146005	7.773391869121015E-4	1.0	1	-6.220590170099739	2376.289827918934	1.0887209403133451E-4	0	-6.257667587882639	2381.871099105931	
880000	-73094.78423482817	-72380.34249749697	-714.441737331205	-72380.34249749697	6327.096470461711	-660.7866191503081	7.314417762578448E-4	1.0	1	-6.220590170099739	2667.314485356677	9.408384864476229E-5	1	-6.257667587882639	2745.527715080199	
890000	-73090.51480534357	-72386.55519275201	-703.9596125915554	-72386.55519275201	5568.178372143265	-650.7432610239276	6.743562359918106E-4	1.0	1	-6.220590170099739	2362.4799768020516	1.0848095544227287E-4	1	-6.257667587882639	2486.800650018319	
900000	-73092.9928404699	-72387.49613328704	-705.4967071828598	-72387.49613328704	5471.543104393799	-653.6211416795547	9.449826370018093E-4	1.0	1	-6.220590170099739	2271.88108694979	1.0694850332573825E-4	1	-6.257667587882639	2476.6705634410055	
910000	-73098.21852276706	-72392.86888342985	-705.3496393372053	-72392.86888342985	5516.7971510472225	-653.4307790345264	9.14470483784014E-4	1.0	1	-6.220590170099739	2334.6425713935573	1.0874763675910026E-4	1	-6.257667587882639	2392.073038674305	
920000	-73105.2764074604	-72401.78811539142	-703.4882920689856	-72401.78811539142	5568.0070140568705	-650.252107468538	6.815880613442342E-4	1.0	1	-6.220590170099739	2311.1641343851725	1.0718758514920783E-4	1	-6.257667587882639	2413.1641910055855	
930000	-73104.3629232152	-72395.1809728651	-709.1819503500963	-72395.1809728651	5879.9479465958	-655.3032458469627	6.287284294884396E-4	1.0	1	-6.220590170099739	2614.1296060016302	1.016375393227917E-4	1	-6.257667587882639	2456.477709136523	
940000	-73094.07267235655	-72386.64405615428	-707.4286162022555	-72386.64405615428	5757.279443019349	-653.774811033341	6.414068158772958E-4	1.0	1	-6.220590170099739	2520.560550725371	1.0421271648283229E-4	1	-6.257667587882639	2607.343704672398	
950000	-73091.74336422417	-72391.39400222598	-700.349361998187	-72391.39400222598	5339.161857434509	-647.8120129564433	7.677747176453247E-4	1.0	1	-6.220590170099739	2281.066336803868	1.1098229874871307E-4	1	-6.257667587882639	2410.2765266409365	
960000	-73092.72470089384	-72381.88909088461	-710.8356100092413	-72381.88909088461	6121.016835824862	-657.1272186655361	6.747343604680681E-4	1.0	1	-6.220590170099739	2538.404653972541	9.917207240049846E-5	1	-6.257667587882639	2581.953194207917	
970000	-73109.70025982388	-72395.49329681054	-714.2069630133377	-72395.49329681054	6501.196708606963	-661.0413664379184	7.896750051761743E-4	1.0	1	-6.220590170099739	2496.3164810462	9.691527583135875E-5	1	-6.257667587882639	2537.2079879895346	
980000	-73104.728286131	-72398.50225307916	-706.2260330518363	-72398.50225307916	5801.3742448123185	-653.6968102607326	8.396219862478715E-4	1.0	1	-6.220590170099739	2459.8493974376292	1.0379143793295391E-4	1	-6.257667587882639	2538.1650526213116	
990000	-73099.45175990878	-72398.01693446924	-701.4348254395392	-72398.01693446924	5654.472768826738	-648.6454501663601	7.368789224755536E-4	1.0	1	-6.220590170099739	2344.7937698329665	1.0941677045854993E-4	1	-6.257667587882639	2428.3785230467756	
1000000	-73098.61951340317	-72379.98517482876	-718.6343385744161	-72379.98517482876	6529.474104638292	-664.7288522176949	7.266035157434307E-4	1.0	1	-6.220590170099739	2692.0383831765066	9.041710512331116E-5	1	-6.257667587882639	2843.005452008466	
1010000	-73095.1955465818	-72394.11962499048	-701.0759215913296	-72394.11962499048	5378.060358260685	-648.8339252032532	8.138072300935895E-4	1.0	1	-6.220590170099739	2345.589285554711	1.120050452993364E-4	1	-6.257667587882639	2353.731002640465	
1020000	-73088.77543590542	-72388.00763310697	-700.7678027984557	-72388.00763310697	5544.873634859393	-648.1514976961802	7.582107621591732E-4	1.0	1	-6.220590170099739	2293.9318031304324	1.1045836321768282E-4	1	-6.257667587882639	2345.167837219811	
1030000	-73100.99518275884	-72386.95454011603	-714.0406426428041	-72386.95454011603	6308.65639228301	-660.8520370287565	7.888538796698567E-4	1.0	1	-6.220590170099739	2697.780905347492	9.659089508352528E-5	1	-6.257667587882639	2658.1802424194857	
1040000	-73099.79051505725	-72390.54434033364	-709.2461747236065	-72390.54434033364	5822.680605170683	-655.8759674657366	7.135927206195451E-4	1.0	1	-6.220590170099739	2521.8320204499337	1.0093838679362912E-4	1	-6.257667587882639	2646.0030975345685	
1050000	-73111.79901122821	-72406.40488581843	-705.3941254097933	-72406.40488581843	5691.392436109438	-652.1078326190352	6.949510355205316E-4	1.0	1	-6.220590170099739	2333.3891032255588	1.0461436480009391E-4	1	-6.257667587882639	2556.9593782755246	
1060000	-73095.5144625374	-72389.44387881721	-706.0705837201784	-72389.44387881721	5611.645855826144	-653.4969730723373	8.223960022554719E-4	1.0	1	-6.220590170099739	2514.3445013686874	1.0459062605998857E-4	1	-6.257667587882639	2483.5791443564694	
1070000	-73105.33293183988	-72390.04178848676	-715.2911433531148	-72390.04178848676	6345.8368772096455	-660.4102597097732	5.505886199878932E-4	1.0	1	-6.220590170099739	2501.8401563002426	9.425845469747258E-5	1	-6.257667587882639	2633.4021785051445	
1080000	-73096.86018672635	-72384.84311453406	-712.0170721922862	-72384.84311453406	6165.667628571941	-658.613923046439	7.382739762717444E-4	1.0	1	-6.220590170099739	2630.299859692114	9.774620175645594E-5	1	-6.257667587882639	2478.9677183085178	
1090000	-73092.91673138768	-72392.64076247282	-700.2759689148631	-72392.64076247282	5336.035641445496	-648.3137212442724	8.807322901710665E-4	1.0	1	-6.220590170099739	2285.126738452934	1.1099283737513745E-4	1	-6.257667587882639	2376.5412902263956	
1100000	-73085.01875196298	-72382.71261785938	-702.3061341036047	-72382.71261785938	5529.851484825688	-649.3450463240895	7.027686577929473E-4	1.0	1	-6.220590170099739	2356.448436265709	1.1003282189602167E-4	1	-6.257667587882639	2388.4319539561047	
1110000	-73101.83619528066	-72401.26950332941	-700.5666919512387	-72401.26950332941	5624.776790953612	-648.8302632190769	9.205803008838087E-4	1.0	1	-6.220590170099739	2414.167704682009	1.118725976275177E-4	1	-6.257667587882639	2402.206708707252	
1120000	-73090.35312599351	-72389.51276537513	-700.8403606183915	-72389.51276537513	5372.518292417615	-648.3259764376344	7.857159272424893E-4	1.0	1	-6.220590170099739	2384.359211686958	1.0948011778594068E-4	1	-6.257667587882639	2430.301782096025	
1130000	-73091.74618873784	-72387.75692040364	-703.9892683342043	-72387.75692040364	5380.754238065867	-650.6738301464225	6.673732948456008E-4	1.0	1	-6.220590170099739	2416.2745564462475	1.0741525652702583E-4	1	-6.257667587882639	2372.3010354127427	
1140000	-73084.1903332	-72382.97471050434	-701.2156226956531	-72382.97471050434	5374.21723053922	-648.2869287012061	7.127225097652199E-4	1.0	1	-6.220590170099739	2280.5318143604773	1.094748802131734E-4	1	-6.257667587882639	2421.7266543488877	
1150000	-73100.52630515542	-72390.0661996212	-710.4601055342147	-72390.0661996212	5850.169714208242	-657.1805172876461	7.436157269045641E-4	1.0	1	-6.220590170099739	2636.4709025031957	9.93979729452602E-5	1	-6.257667587882639	2626.3282933846735	
1160000	-73087.23268647901	-72384.81383747893	-702.4188490000831	-72384.81383747893	5354.3519816544795	-650.0868738310431	8.241431959980129E-4	1.0	1	-6.220590170099739	2265.353127374419	1.0911820325573851E-4	1	-6.257667587882639	2421.089900999982	
1170000	-73099.51717571332	-72399.00002849588	-700.5171472174426	-72399.00002849588	5364.563504640261	-648.6865698899363	9.007559634159097E-4	1.0	1	-6.220590170099739	2374.186827766634	1.1178176615141844E-4	1	-6.257667587882639	2351.494163512481	
1180000	-73082.78369063076	-72379.94564023198	-702.8380503987815	-72379.94564023198	5475.001860121715	-650.662474771497	8.63572181928159E-4	1.0	1	-6.220590170099739	2386.5207807994007	1.0835504598981554E-4	1	-6.257667587882639	2447.6066849910844	
1190000	-73090.62445317658	-72382.10295686054	-708.521496316034	-72382.10295686054	5724.707819999015	-655.2265873439147	7.255491350684962E-4	1.0	1	-6.220590170099739	2567.6616349186515	1.0101728286697196E-4	1	-6.257667587882639	2488.9190713109533	
1200000	-73099.17345525206	-72389.98255747095	-709.1908977811106	-72389.98255747095	5902.148579191467	-656.0684794072944	7.687880700247856E-4	1.0	1	-6.220590170099739	2417.732669819512	9.968593958808636E-5	1	-6.257667587882639	2382.45433837274	
1210000	-73107.02502228072	-72403.42870857818	-703.5963137025395	-72403.42870857818	5607.065063625612	-651.371662103375	8.675230868532557E-4	1.0	1	-6.220590170099739	2477.5058574969207	1.0701987628945693E-4	1	-6.257667587882639	2389.797533029334	
1220000	-73100.64109774434	-72390.06432879226	-710.5767689520937	-72390.06432879226	5853.280027615655	-657.4844973323477	7.839073873248251E-4	1.0	1	-6.220590170099739	2585.854649969562	9.875281682520192E-5	0	-6.257667587882639	2683.6126204752145	
1230000	-73091.419412363	-72391.8652530297	-699.5541593333097	-72391.8652530297	5292.3688036150315	-647.069865366539	7.637591066625878E-4	1.0	1	-6.220590170099739	2266.3756137411215	1.1252137168244315E-4	1	-6.257667587882639	2377.743390553757	
1240000	-73093.03614002923	-72387.20000885523	-705.8361311739939	-72387.20000885523	5361.978996426234	-654.1159764013506	9.872675785333703E-4	1.0	1	-6.220590170099739	2300.7609233833273	1.0649526381595017E-4	1	-6.257667587882639	2377.3621264960243	
1250000	-73098.26435221387	-72388.39597069583	-709.8683815180468	-72388.39597069583	6196.474755372646	-656.6403150321921	7.383769746369968E-4	1.0	1	-6.220590170099739	2597.521355077724	1.008743342321686E-4	1	-6.257667587882639	2507.072151012173	
1260000	-73101.50832756674	-72397.98420734599	-703.5241202207596	-72397.98420734599	5505.021929247281	-650.1633186128637	6.490085976321458E-4	1.0	1	-6.220590170099739	2277.399966548215	1.089026588873577E-4	1	-6.257667587882639	2364.005102667499	
1270000	-73096.3440169715	-72388.95471443888	-707.3893025326291	-72388.95471443888	5736.7549793812495	-654.1161777214568	7.286440571791511E-4	1.0	1	-6.220590170099739	2339.929999584915	1.0108364377258591E-4	1	-6.257667587882639	2641.0933860080195	
1280000	-73099.44387345143	-72387.87146323116	-711.572410220265	-72387.87146323116	6054.5084497615435	-657.1090952197453	5.681201448984492E-4	1.0	1	-6.220590170099739	2561.787441650757	9.910545344141595E-5	1	-6.257667587882639	2549.812232610788	
1290000	-73091.16950435076	-72384.90192347603	-706.267580874737	-72384.90192347603	5710.719517029722	-653.1350397296471	7.101940629657488E-4	1.0	1	-6.220590170099739	2357.7320895040693	1.0577559731275344E-4	1	-6.257667587882639	2524.366028549835	
1300000	-73094.1274645439	-72390.97688283797	-703.1505817059285	-72390.97688283797	5436.0690929167295	-650.02341068844	6.951494303627056E-4	1.0	1	-6.220590170099739	2452.9668964870525	1.076631381158052E-4	1	-6.257667587882639	2395.78953088114	
1310000	-73094.76901469578	-72384.50858746104	-710.2604272347322	-72384.50858746104	6142.897313934331	-656.684009348075	6.964856074895049E-4	1.0	1	-6.220590170099739	2510.483392664963	9.909083804174734E-5	1	-6.257667587882639	2700.8461887134417	
1320000	-73098.93470147619	-72393.06858512961	-705.8661163465697	-72393.06858512961	5622.927314907432	-654.0415369764403	9.637516568473686E-4	1.0	1	-6.220590170099739	2616.462234420173	1.063763011061918E-4	1	-6.257667587882639	2440.460755783251	
1330000	-73106.46705289691	-72404.96521780519	-701.5018350917297	-72404.96521780519	5354.935745126542	-649.1703464455912	8.139072402491895E-4	1.0	1	-6.220590170099739	2403.6856335021735	1.1017622414764395E-4	1	-6.257667587882639	2373.3243952797197	
1340000	-73099.58455015713	-72386.97900713515	-712.6055430219906	-72386.97900713515	6098.849099840624	-659.7330251178718	8.418682821504363E-4	1.0	1	-6.220590170099739	2735.3059621073376	9.734917589438468E-5	1	-6.257667587882639	2587.921608707554	
1350000	-73091.39494304059	-72385.575406399	-705.8195366415911	-72385.575406399	5610.179987024874	-652.4805596118907	6.744213551644626E-4	1.0	1	-6.220590170099739	2540.981352685673	1.0607658795466466E-4	1	-6.257667587882639	2533.3311584875723	
1360000	-73107.60014269875	-72390.08139888443	-717.5187438143239	-72390.08139888443	6537.704515193746	-662.8805590606268	5.93532367940887E-4	1.0	1	-6.220590170099739	2759.752127972935	9.276343030841762E-5	1	-6.257667587882639	2809.862853455722	
